MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
2.0,5.0,7.0,7.0,3.0,4.0,8.0,6.0,5.0,2.0,7.0,4.0,6.0,7.0,3.0,3.0,5.0,7.0,3.0,3.0,0.485
8.0,1.0,3.0,3.0,10.0,2.0,10.5,7.0,8.0,4.0,4.0,5.0,3.0,8.0,5.0,4.0,6.0,5.0,8.0,4.0,0.545
7.0,6.0,6.0,4.0,5.0,4.0,5.0,6.0,7.0,3.0,6.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,0.525
10.5,2.0,7.0,3.0,3.0,9.0,6.0,3.0,4.0,6.0,5.0,1.0,3.0,3.0,7.0,4.0,4.0,2.0,4.0,2.0,0.45
5.0,10.0,5.0,2.0,2.0,3.0,5.0,4.0,6.0,6.0,8.0,7.0,3.0,6.0,6.0,9.0,2.0,2.0,4.0,5.0,0.5
5.0,8.0,6.0,8.0,7.0,5.0,4.0,9.0,5.0,3.0,4.0,4.0,2.0,5.0,6.0,5.0,8.0,4.0,6.0,9.0,0.565
3.0,5.0,7.0,7.0,1.0,5.0,4.0,5.0,9.0,4.0,9.0,2.0,6.0,4.0,3.0,2.0,6.0,5.0,9.0,2.0,0.49
3.0,3.0,2.0,6.0,5.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0,7.0,5.0,6.0,5.0,4.0,6.0,5.0,0.405
3.0,5.0,6.0,5.0,3.0,3.0,8.0,3.0,6.0,7.0,6.0,10.0,7.0,10.5,5.0,2.0,4.0,4.0,1.0,4.0,0.515
10.0,6.0,6.0,4.0,3.0,7.0,5.0,8.0,4.0,8.0,4.0,5.0,3.0,6.0,7.0,3.0,10.5,4.0,2.0,3.0,0.555
4.0,2.0,1.0,5.0,8.0,8.0,6.0,2.0,8.0,1.0,2.0,5.0,3.0,2.0,4.0,4.0,0.0,1.0,9.0,8.0,0.415
3.0,8.0,7.0,8.0,2.0,6.0,5.0,5.0,5.0,5.0,4.0,7.0,6.0,5.0,5.0,5.0,9.0,5.0,4.0,6.0,0.55
2.0,10.5,5.0,6.0,7.0,8.0,6.0,2.0,8.0,7.0,2.0,4.0,7.0,6.0,5.0,3.0,5.0,3.0,8.0,6.0,0.555
5.0,7.0,6.0,2.0,6.0,5.0,7.0,3.0,6.0,6.0,5.0,8.0,3.0,6.0,3.0,5.0,6.0,6.0,7.0,1.0,0.515
5.0,10.0,5.0,10.5,5.0,10.0,6.0,3.0,5.0,3.0,6.0,6.0,6.0,3.0,8.0,6.0,3.0,7.0,2.0,6.0,0.59
5.0,7.0,4.0,7.0,5.0,8.0,4.0,4.0,6.0,4.0,2.0,6.0,2.0,7.0,10.0,9.0,3.0,7.0,5.0,7.0,0.56
4.0,6.0,2.0,4.0,3.0,8.0,5.0,9.0,6.0,1.0,4.0,0.0,6.0,5.0,5.0,7.0,1.0,4.0,7.0,10.5,0.505
1.0,3.0,5.0,4.0,9.0,5.0,3.0,8.0,1.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,10.0,7.0,7.0,3.0,0.54
4.0,6.0,2.0,8.0,3.0,1.0,3.0,9.0,8.0,5.0,1.0,3.0,2.0,4.0,7.0,5.0,6.0,5.0,4.0,10.0,0.48
2.0,5.0,6.0,6.0,5.0,7.0,7.0,7.0,8.0,2.0,7.0,4.0,4.0,7.0,6.0,10.0,9.0,3.0,2.0,3.0,0.55
4.0,4.0,4.0,3.0,6.0,4.0,7.0,5.0,6.0,4.0,4.0,6.0,3.0,3.0,5.0,5.0,7.0,3.0,6.0,5.0,0.47
7.0,4.0,6.0,3.0,3.0,5.0,10.5,4.0,7.0,3.0,4.0,7.0,7.0,7.0,4.0,4.0,8.0,7.0,5.0,7.0,0.565
2.0,5.0,6.0,5.0,5.0,5.0,7.0,3.0,3.0,5.0,2.0,8.0,5.0,6.0,4.0,2.0,10.5,3.0,4.0,2.0,0.465
4.0,5.0,4.0,6.0,8.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,9.0,2.0,4.0,5.0,3.0,10.5,0.49
3.0,2.0,4.0,2.0,6.0,8.0,4.0,6.0,2.0,4.0,4.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,6.0,4.0,0.37
6.0,9.0,5.0,9.0,8.0,7.0,6.0,9.0,4.0,6.0,4.0,10.5,5.0,8.0,3.0,5.0,5.0,3.0,6.0,8.0,0.64
4.0,6.0,3.0,6.0,2.0,3.0,8.0,10.0,4.0,4.0,8.0,7.0,7.0,6.0,6.0,5.0,2.0,4.0,5.0,3.0,0.515
5.0,7.0,7.0,5.0,5.0,7.0,6.0,4.0,4.0,3.0,4.0,3.0,5.0,10.0,6.0,8.0,6.0,1.0,3.0,3.0,0.51
6.0,4.0,4.0,4.0,10.0,5.0,1.0,6.0,6.0,7.0,2.0,4.0,9.0,5.0,2.0,4.0,9.0,7.0,6.0,8.0,0.545
5.0,6.0,8.0,7.0,3.0,4.0,8.0,8.0,3.0,7.0,5.0,6.0,3.0,8.0,2.0,3.0,5.0,3.0,3.0,5.0,0.51
5.0,2.0,7.0,2.0,9.0,6.0,3.0,10.5,6.0,4.0,8.0,5.0,6.0,6.0,7.0,4.0,3.0,6.0,7.0,7.0,0.575
3.0,5.0,5.0,7.0,5.0,2.0,6.0,2.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,8.0,6.0,5.0,3.0,6.0,0.46
5.0,4.0,5.0,5.0,3.0,4.0,4.0,3.0,7.0,4.0,5.0,6.0,6.0,7.0,6.0,5.0,4.0,2.0,6.0,5.0,0.48
4.0,3.0,10.5,1.0,3.0,10.5,6.0,3.0,5.0,4.0,8.0,5.0,2.0,1.0,6.0,8.0,2.0,2.0,4.0,4.0,0.47
0.0,5.0,10.0,5.0,8.0,3.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,6.0,5.0,4.0,4.0,7.0,0.48
4.0,4.0,5.0,6.0,5.0,6.0,7.0,8.0,2.0,6.0,7.0,4.0,2.0,6.0,3.0,4.0,3.0,5.0,4.0,5.0,0.48
4.0,9.0,6.0,4.0,3.0,7.0,5.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,8.0,0.44
4.0,5.0,2.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,2.0,5.0,6.0,4.0,3.0,6.0,5.0,0.39
5.0,3.0,3.0,4.0,4.0,6.0,2.0,4.0,7.0,2.0,6.0,4.0,5.0,5.0,10.0,9.0,2.0,5.0,1.0,7.0,0.47
6.0,4.0,2.0,4.0,4.0,2.0,10.0,10.5,5.0,5.0,6.0,7.0,4.0,1.0,5.0,3.0,5.0,8.0,4.0,2.0,0.495
2.0,7.0,4.0,9.0,3.0,2.0,2.0,4.0,6.0,7.0,5.0,2.0,5.0,1.0,6.0,6.0,1.0,6.0,4.0,4.0,0.43
5.0,10.5,3.0,2.0,5.0,8.0,5.0,6.0,1.0,7.0,3.0,7.0,5.0,6.0,3.0,2.0,6.0,7.0,5.0,4.0,0.505
4.0,3.0,4.0,2.0,8.0,4.0,2.0,4.0,6.0,2.0,6.0,8.0,4.0,3.0,8.0,3.0,3.0,3.0,8.0,4.0,0.445
5.0,6.0,4.0,7.0,3.0,0.0,7.0,8.0,4.0,7.0,4.0,7.0,8.0,5.0,4.0,6.0,10.5,8.0,3.0,4.0,0.555
3.0,3.0,7.0,10.0,5.0,2.0,4.0,8.0,7.0,2.0,6.0,1.0,6.0,4.0,6.0,5.0,6.0,2.0,6.0,4.0,0.485
6.0,4.0,5.0,8.0,8.0,4.0,6.0,4.0,3.0,3.0,4.0,4.0,8.0,3.0,5.0,2.0,7.0,3.0,5.0,3.0,0.475
5.0,6.0,6.0,5.0,8.0,6.0,5.0,7.0,4.0,5.0,5.0,6.0,3.0,6.0,3.0,4.0,4.0,7.0,4.0,4.0,0.515
6.0,6.0,6.0,5.0,4.0,4.0,4.0,5.0,6.0,6.0,5.0,10.5,9.0,3.0,3.0,3.0,2.0,3.0,6.0,5.0,0.51
6.0,6.0,8.0,6.0,6.0,10.5,7.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,9.0,2.0,3.0,7.0,8.0,0.555
4.0,3.0,5.0,4.0,3.0,7.0,4.0,7.0,7.0,3.0,6.0,6.0,5.0,8.0,2.0,4.0,5.0,9.0,6.0,6.0,0.52
6.0,5.0,0.0,3.0,5.0,6.0,3.0,2.0,3.0,3.0,7.0,5.0,4.0,4.0,8.0,5.0,4.0,8.0,6.0,4.0,0.455
6.0,2.0,5.0,3.0,1.0,5.0,4.0,1.0,4.0,1.0,7.0,5.0,6.0,8.0,8.0,5.0,7.0,4.0,6.0,8.0,0.48
4.0,6.0,4.0,7.0,7.0,8.0,3.0,2.0,6.0,5.0,0.0,3.0,10.0,8.0,2.0,4.0,4.0,4.0,8.0,5.0,0.5
2.0,7.0,4.0,5.0,4.0,7.0,6.0,6.0,4.0,6.0,1.0,8.0,5.0,4.0,5.0,4.0,4.0,6.0,2.0,1.0,0.455
5.0,7.0,7.0,4.0,3.0,10.0,10.5,4.0,3.0,8.0,5.0,6.0,5.0,8.0,8.0,5.0,3.0,7.0,8.0,7.0,0.625
5.0,4.0,10.0,4.0,5.0,9.0,5.0,4.0,3.0,6.0,3.0,5.0,7.0,4.0,3.0,2.0,7.0,2.0,7.0,4.0,0.495
5.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,6.0,6.0,7.0,6.0,4.0,8.0,2.0,8.0,3.0,5.0,2.0,0.47
3.0,7.0,7.0,9.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,5.0,2.0,2.0,6.0,5.0,5.0,4.0,6.0,5.0,0.46
7.0,10.5,10.0,3.0,10.0,4.0,4.0,9.0,6.0,3.0,6.0,5.0,4.0,4.0,5.0,7.0,5.0,4.0,3.0,3.0,0.565
4.0,2.0,3.0,3.0,5.0,8.0,4.0,6.0,4.0,3.0,10.5,5.0,4.0,0.0,6.0,5.0,4.0,5.0,6.0,3.0,0.455
3.0,4.0,2.0,7.0,5.0,4.0,3.0,2.0,4.0,2.0,5.0,5.0,7.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,0.36
5.0,4.0,2.0,9.0,5.0,4.0,5.0,3.0,6.0,2.0,3.0,5.0,10.5,3.0,4.0,2.0,5.0,5.0,5.0,5.0,0.465
4.0,4.0,4.0,7.0,7.0,2.0,6.0,3.0,5.0,8.0,4.0,8.0,5.0,4.0,3.0,6.0,3.0,4.0,3.0,10.0,0.5
3.0,1.0,4.0,7.0,5.0,6.0,4.0,5.0,4.0,4.0,6.0,3.0,3.0,5.0,8.0,3.0,5.0,3.0,4.0,3.0,0.43
6.0,10.0,8.0,5.0,1.0,3.0,8.0,10.0,3.0,5.0,6.0,5.0,1.0,5.0,4.0,5.0,5.0,4.0,3.0,4.0,0.505
5.0,3.0,6.0,2.0,2.0,4.0,1.0,9.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,6.0,7.0,4.0,5.0,4.0,0.42
5.0,3.0,2.0,5.0,2.0,2.0,2.0,6.0,6.0,2.0,2.0,8.0,6.0,4.0,4.0,9.0,5.0,5.0,5.0,5.0,0.44
6.0,10.5,7.0,6.0,3.0,7.0,5.0,7.0,3.0,6.0,5.0,6.0,5.0,2.0,6.0,7.0,8.0,6.0,5.0,6.0,0.595
2.0,6.0,10.0,4.0,5.0,1.0,3.0,5.0,4.0,6.0,5.0,5.0,5.0,9.0,4.0,5.0,8.0,4.0,7.0,5.0,0.515
5.0,7.0,3.0,5.0,6.0,6.0,9.0,3.0,7.0,2.0,5.0,2.0,5.0,2.0,4.0,3.0,4.0,5.0,8.0,4.0,0.475
5.0,8.0,3.0,5.0,6.0,9.0,6.0,6.0,4.0,6.0,8.0,4.0,5.0,8.0,5.0,9.0,4.0,3.0,7.0,2.0,0.565
7.0,4.0,10.0,7.0,2.0,10.0,2.0,6.0,3.0,6.0,10.0,3.0,5.0,3.0,4.0,4.0,4.0,6.0,5.0,6.0,0.535
6.0,9.0,7.0,3.0,5.0,1.0,6.0,3.0,6.0,1.0,7.0,5.0,3.0,3.0,5.0,5.0,8.0,9.0,4.0,1.0,0.485
3.0,5.0,2.0,6.0,3.0,2.0,7.0,4.0,3.0,2.0,7.0,7.0,3.0,7.0,4.0,5.0,6.0,6.0,4.0,7.0,0.465
6.0,3.0,3.0,6.0,6.0,4.0,3.0,9.0,7.0,2.0,8.0,6.0,2.0,6.0,4.0,4.0,7.0,2.0,3.0,8.0,0.495
8.0,5.0,1.0,2.0,3.0,2.0,4.0,9.0,5.0,2.0,7.0,3.0,6.0,4.0,7.0,9.0,6.0,8.0,5.0,6.0,0.51
8.0,6.0,3.0,6.0,5.0,7.0,6.0,3.0,5.0,4.0,2.0,7.0,5.0,7.0,5.0,4.0,3.0,7.0,6.0,1.0,0.5
4.0,5.0,9.0,3.0,4.0,6.0,6.0,7.0,9.0,6.0,6.0,2.0,4.0,5.0,6.0,5.0,7.0,3.0,6.0,7.0,0.55
5.0,6.0,6.0,6.0,6.0,5.0,3.0,6.0,6.0,4.0,6.0,4.0,9.0,2.0,3.0,3.0,2.0,6.0,7.0,2.0,0.485
2.0,4.0,3.0,3.0,3.0,5.0,6.0,8.0,5.0,6.0,4.0,5.0,4.0,3.0,4.0,4.0,2.0,6.0,4.0,9.0,0.45
5.0,3.0,5.0,9.0,6.0,9.0,5.0,2.0,5.0,5.0,4.0,6.0,4.0,3.0,7.0,5.0,5.0,10.5,4.0,6.0,0.545
7.0,2.0,5.0,6.0,7.0,4.0,4.0,3.0,2.0,6.0,4.0,8.0,6.0,5.0,4.0,6.0,3.0,1.0,10.5,3.0,0.485
2.0,2.0,7.0,5.0,4.0,8.0,2.0,6.0,6.0,3.0,4.0,9.0,3.0,5.0,6.0,5.0,2.0,3.0,6.0,4.0,0.46
1.0,7.0,3.0,7.0,5.0,3.0,2.0,6.0,6.0,8.0,3.0,5.0,6.0,2.0,4.0,6.0,3.0,3.0,4.0,5.0,0.445
5.0,6.0,5.0,4.0,9.0,4.0,7.0,5.0,3.0,5.0,4.0,5.0,7.0,4.0,3.0,7.0,4.0,10.5,4.0,5.0,0.535
8.0,4.0,9.0,5.0,7.0,10.5,2.0,3.0,2.0,3.0,7.0,1.0,6.0,5.0,8.0,10.0,2.0,7.0,7.0,7.0,0.57
4.0,8.0,5.0,9.0,7.0,8.0,9.0,7.0,4.0,3.0,7.0,4.0,3.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,0.525
3.0,5.0,4.0,10.0,5.0,3.0,3.0,4.0,2.0,3.0,7.0,8.0,3.0,7.0,7.0,2.0,7.0,2.0,4.0,5.0,0.47
1.0,4.0,5.0,1.0,8.0,4.0,5.0,7.0,7.0,4.0,3.0,2.0,6.0,5.0,5.0,6.0,3.0,3.0,6.0,4.0,0.445
3.0,3.0,2.0,3.0,8.0,3.0,5.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,7.0,10.5,9.0,3.0,6.0,6.0,0.465
3.0,2.0,3.0,6.0,7.0,10.5,5.0,10.0,7.0,9.0,7.0,5.0,6.0,5.0,8.0,4.0,2.0,4.0,5.0,4.0,0.565
8.0,6.0,2.0,5.0,5.0,3.0,6.0,5.0,7.0,2.0,3.0,5.0,7.0,7.0,7.0,9.0,3.0,2.0,5.0,9.0,0.53
6.0,5.0,8.0,4.0,10.5,3.0,3.0,5.0,7.0,7.0,3.0,4.0,3.0,5.0,10.0,6.0,5.0,6.0,4.0,3.0,0.54
8.0,5.0,2.0,3.0,6.0,7.0,4.0,5.0,1.0,4.0,3.0,5.0,8.0,4.0,1.0,2.0,5.0,8.0,7.0,4.0,0.46
4.0,4.0,6.0,6.0,7.0,3.0,5.0,5.0,8.0,4.0,9.0,4.0,8.0,7.0,3.0,2.0,6.0,7.0,9.0,10.5,0.605
3.0,3.0,4.0,6.0,6.0,7.0,5.0,5.0,7.0,3.0,6.0,1.0,2.0,4.0,6.0,5.0,10.0,4.0,1.0,1.0,0.445
3.0,2.0,8.0,6.0,8.0,10.0,9.0,4.0,5.0,10.5,4.0,4.0,6.0,10.5,8.0,5.0,4.0,6.0,10.5,6.0,0.66
2.0,4.0,8.0,6.0,5.0,7.0,8.0,5.0,5.0,5.0,3.0,3.0,5.0,7.0,8.0,5.0,3.0,5.0,4.0,2.0,0.5
6.0,6.0,3.0,3.0,10.5,3.0,3.0,2.0,2.0,8.0,5.0,7.0,4.0,5.0,7.0,7.0,4.0,1.0,4.0,8.0,0.495
6.0,8.0,4.0,10.0,4.0,0.0,5.0,3.0,3.0,7.0,7.0,4.0,3.0,9.0,5.0,6.0,6.0,2.0,8.0,4.0,0.52
8.0,5.0,5.0,5.0,4.0,2.0,3.0,9.0,3.0,3.0,6.0,6.0,2.0,8.0,9.0,7.0,2.0,1.0,8.0,4.0,0.5
5.0,3.0,4.0,3.0,0.0,6.0,7.0,4.0,6.0,5.0,8.0,4.0,5.0,5.0,4.0,7.0,1.0,8.0,3.0,5.0,0.465
5.0,2.0,2.0,8.0,5.0,3.0,1.0,9.0,6.0,3.0,5.0,2.0,4.0,6.0,3.0,3.0,3.0,4.0,0.0,6.0,0.4
4.0,3.0,2.0,6.0,8.0,4.0,8.0,2.0,10.5,8.0,5.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,6.0,2.0,0.495
6.0,6.0,6.0,5.0,6.0,6.0,6.0,7.0,4.0,6.0,4.0,4.0,3.0,6.0,7.0,3.0,7.0,8.0,5.0,8.0,0.565
4.0,8.0,6.0,4.0,4.0,8.0,9.0,6.0,4.0,3.0,6.0,6.0,3.0,5.0,8.0,3.0,5.0,4.0,7.0,7.0,0.55
7.0,4.0,8.0,7.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,8.0,0.0,6.0,2.0,7.0,4.0,4.0,0.44
5.0,7.0,3.0,5.0,5.0,10.5,1.0,7.0,3.0,4.0,6.0,2.0,5.0,5.0,4.0,4.0,6.0,4.0,7.0,5.0,0.5
8.0,6.0,6.0,10.0,6.0,2.0,4.0,1.0,8.0,3.0,2.0,8.0,3.0,5.0,2.0,1.0,3.0,8.0,7.0,4.0,0.485
6.0,6.0,3.0,4.0,4.0,4.0,5.0,3.0,2.0,1.0,6.0,8.0,3.0,6.0,6.0,4.0,7.0,5.0,2.0,4.0,0.445
8.0,2.0,2.0,4.0,2.0,5.0,4.0,6.0,3.0,9.0,6.0,5.0,4.0,7.0,10.0,2.0,5.0,1.0,5.0,2.0,0.46
7.0,7.0,2.0,7.0,2.0,6.0,5.0,9.0,8.0,5.0,2.0,3.0,4.0,4.0,7.0,2.0,5.0,4.0,5.0,7.0,0.505
7.0,7.0,3.0,2.0,1.0,9.0,7.0,7.0,3.0,6.0,6.0,8.0,4.0,4.0,8.0,4.0,5.0,9.0,8.0,2.0,0.55
4.0,9.0,8.0,0.0,4.0,7.0,1.0,6.0,7.0,8.0,2.0,7.0,4.0,5.0,2.0,4.0,4.0,10.5,4.0,7.0,0.52
10.0,7.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,4.0,5.0,4.0,6.0,3.0,6.0,9.0,6.0,3.0,4.0,3.0,0.57
5.0,10.0,4.0,5.0,3.0,4.0,6.0,6.0,7.0,3.0,3.0,6.0,6.0,8.0,2.0,4.0,4.0,4.0,3.0,6.0,0.495
5.0,5.0,5.0,4.0,3.0,6.0,5.0,3.0,5.0,3.0,7.0,7.0,4.0,4.0,2.0,5.0,2.0,6.0,4.0,9.0,0.47
3.0,6.0,6.0,6.0,2.0,2.0,1.0,4.0,4.0,6.0,2.0,5.0,2.0,3.0,5.0,4.0,6.0,4.0,1.0,6.0,0.39
4.0,5.0,5.0,8.0,4.0,7.0,5.0,6.0,4.0,10.5,2.0,5.0,3.0,8.0,9.0,4.0,5.0,4.0,6.0,0.0,0.525
5.0,8.0,10.5,1.0,6.0,7.0,7.0,5.0,6.0,3.0,8.0,6.0,8.0,4.0,8.0,6.0,4.0,5.0,4.0,5.0,0.585
3.0,2.0,4.0,5.0,6.0,2.0,6.0,4.0,4.0,4.0,3.0,5.0,6.0,5.0,4.0,7.0,4.0,3.0,0.0,4.0,0.405
4.0,2.0,6.0,5.0,5.0,6.0,7.0,4.0,3.0,5.0,8.0,6.0,6.0,1.0,6.0,3.0,3.0,6.0,3.0,5.0,0.47
4.0,4.0,7.0,3.0,5.0,7.0,3.0,5.0,7.0,5.0,3.0,4.0,3.0,3.0,2.0,6.0,9.0,7.0,10.0,7.0,0.52
6.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,8.0,8.0,4.0,4.0,5.0,7.0,2.0,4.0,4.0,6.0,0.405
2.0,9.0,1.0,4.0,7.0,7.0,4.0,3.0,4.0,2.0,4.0,7.0,7.0,6.0,5.0,6.0,5.0,5.0,10.0,5.0,0.515
4.0,3.0,2.0,4.0,4.0,7.0,4.0,4.0,7.0,4.0,2.0,5.0,7.0,1.0,9.0,3.0,7.0,8.0,3.0,5.0,0.465
4.0,3.0,3.0,8.0,3.0,7.0,8.0,6.0,5.0,3.0,5.0,2.0,8.0,8.0,8.0,3.0,5.0,4.0,4.0,3.0,0.5
6.0,4.0,6.0,3.0,7.0,3.0,6.0,4.0,2.0,4.0,6.0,3.0,5.0,1.0,7.0,5.0,5.0,7.0,9.0,4.0,0.485
4.0,8.0,6.0,10.5,3.0,2.0,6.0,3.0,4.0,4.0,6.0,5.0,10.0,8.0,3.0,3.0,4.0,3.0,7.0,5.0,0.525
7.0,4.0,7.0,5.0,6.0,1.0,8.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,5.0,4.0,2.0,3.0,3.0,10.0,0.465
7.0,4.0,4.0,6.0,3.0,5.0,5.0,10.0,8.0,7.0,7.0,3.0,5.0,7.0,8.0,9.0,6.0,6.0,9.0,5.0,0.62
6.0,10.0,8.0,2.0,8.0,9.0,2.0,2.0,1.0,6.0,6.0,1.0,6.0,7.0,3.0,5.0,2.0,5.0,4.0,7.0,0.5
5.0,10.5,1.0,7.0,3.0,4.0,5.0,6.0,7.0,4.0,3.0,7.0,4.0,8.0,3.0,5.0,5.0,5.0,2.0,9.0,0.52
4.0,2.0,5.0,4.0,3.0,3.0,4.0,10.0,10.0,9.0,5.0,4.0,4.0,3.0,3.0,9.0,5.0,2.0,8.0,4.0,0.505
4.0,8.0,6.0,4.0,4.0,9.0,4.0,7.0,3.0,4.0,4.0,5.0,7.0,5.0,5.0,8.0,5.0,5.0,2.0,5.0,0.52
3.0,3.0,8.0,6.0,1.0,4.0,4.0,3.0,2.0,1.0,3.0,6.0,6.0,5.0,9.0,6.0,7.0,3.0,4.0,5.0,0.445
5.0,4.0,7.0,5.0,5.0,2.0,6.0,4.0,7.0,4.0,7.0,6.0,10.0,8.0,4.0,5.0,6.0,7.0,3.0,6.0,0.555
7.0,9.0,4.0,3.0,3.0,5.0,5.0,9.0,5.0,7.0,2.0,3.0,9.0,9.0,10.0,3.0,3.0,2.0,4.0,4.0,0.53
3.0,7.0,1.0,3.0,6.0,10.5,3.0,9.0,3.0,4.0,1.0,4.0,7.0,3.0,3.0,5.0,8.0,6.0,5.0,1.0,0.48
7.0,4.0,4.0,3.0,5.0,4.0,1.0,7.0,5.0,4.0,4.0,5.0,3.0,2.0,6.0,7.0,10.5,2.0,3.0,4.0,0.455
5.0,5.0,4.0,6.0,9.0,5.0,6.0,3.0,6.0,4.0,5.0,4.0,3.0,3.0,6.0,5.0,4.0,6.0,5.0,5.0,0.495
7.0,5.0,5.0,6.0,3.0,4.0,4.0,4.0,10.0,8.0,5.0,2.0,4.0,8.0,10.0,5.0,6.0,5.0,3.0,6.0,0.55
6.0,5.0,7.0,6.0,5.0,5.0,6.0,4.0,7.0,6.0,3.0,10.0,6.0,9.0,2.0,3.0,8.0,7.0,7.0,4.0,0.58
3.0,7.0,4.0,2.0,2.0,4.0,4.0,9.0,10.0,3.0,4.0,6.0,5.0,4.0,5.0,5.0,1.0,2.0,3.0,4.0,0.435
2.0,4.0,3.0,6.0,3.0,1.0,5.0,5.0,4.0,8.0,3.0,1.0,9.0,6.0,2.0,4.0,4.0,5.0,3.0,4.0,0.41
5.0,3.0,1.0,8.0,8.0,3.0,4.0,7.0,2.0,7.0,4.0,4.0,4.0,4.0,9.0,3.0,4.0,6.0,5.0,6.0,0.485
10.0,6.0,3.0,5.0,5.0,5.0,7.0,7.0,5.0,2.0,9.0,5.0,1.0,3.0,4.0,5.0,4.0,4.0,10.0,2.0,0.51
8.0,1.0,4.0,5.0,7.0,5.0,4.0,6.0,4.0,9.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,2.0,2.0,6.0,0.49
7.0,2.0,3.0,5.0,1.0,2.0,6.0,7.0,6.0,4.0,4.0,8.0,6.0,5.0,2.0,3.0,5.0,5.0,0.0,4.0,0.425
5.0,6.0,3.0,7.0,7.0,5.0,2.0,6.0,4.0,7.0,5.0,3.0,2.0,3.0,5.0,3.0,3.0,6.0,5.0,1.0,0.44
5.0,4.0,7.0,7.0,10.0,4.0,2.0,6.0,4.0,1.0,2.0,4.0,9.0,6.0,5.0,4.0,7.0,6.0,4.0,8.0,0.525
4.0,5.0,1.0,6.0,4.0,7.0,8.0,3.0,1.0,2.0,6.0,10.5,6.0,9.0,4.0,2.0,4.0,5.0,4.0,4.0,0.48
2.0,2.0,8.0,2.0,7.0,3.0,5.0,10.0,9.0,5.0,3.0,4.0,3.0,9.0,3.0,3.0,6.0,4.0,4.0,5.0,0.485
9.0,4.0,7.0,4.0,3.0,4.0,5.0,3.0,3.0,5.0,5.0,7.0,4.0,4.0,3.0,6.0,10.0,6.0,4.0,5.0,0.505
6.0,9.0,5.0,4.0,5.0,4.0,6.0,8.0,3.0,2.0,4.0,6.0,5.0,7.0,5.0,5.0,3.0,7.0,6.0,4.0,0.52
5.0,6.0,4.0,8.0,7.0,0.0,4.0,7.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,10.5,10.5,5.0,5.0,3.0,0.515
3.0,4.0,9.0,6.0,5.0,2.0,6.0,4.0,6.0,4.0,6.0,6.0,7.0,8.0,3.0,5.0,8.0,2.0,8.0,2.0,0.52
5.0,4.0,2.0,3.0,7.0,6.0,1.0,4.0,4.0,9.0,5.0,7.0,8.0,9.0,6.0,6.0,6.0,3.0,5.0,3.0,0.515
5.0,10.5,8.0,5.0,5.0,2.0,4.0,7.0,8.0,5.0,8.0,5.0,3.0,7.0,6.0,6.0,4.0,3.0,3.0,5.0,0.55
1.0,5.0,2.0,5.0,4.0,10.0,4.0,6.0,3.0,7.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,0.445
4.0,7.0,1.0,4.0,2.0,10.5,6.0,3.0,5.0,3.0,4.0,4.0,8.0,4.0,5.0,8.0,5.0,8.0,4.0,10.5,0.535
5.0,3.0,10.0,8.0,9.0,4.0,1.0,3.0,6.0,6.0,4.0,6.0,7.0,1.0,6.0,3.0,2.0,6.0,4.0,5.0,0.495
2.0,6.0,3.0,4.0,3.0,5.0,6.0,5.0,4.0,9.0,5.0,3.0,1.0,9.0,10.5,5.0,2.0,3.0,3.0,7.0,0.48
5.0,4.0,7.0,3.0,6.0,6.0,2.0,6.0,4.0,7.0,3.0,6.0,4.0,5.0,7.0,6.0,3.0,2.0,9.0,2.0,0.485
